index,param,value
1578,traffic_density,10
1578,map,10
1578,num_scenarios,0
1580,traffic_density,10
1580,map,10
1580,side_detector_distance,0
1581,traffic_density,10
1581,map,10
1581,lidar_dropout_prob,0
1582,traffic_density,10
1582,map,10
1582,num_scenarios,0
1583,traffic_density,10
1583,map,8
1583,lidar_dropout_prob,0
1588,traffic_density,10
1588,map,10
1588,lidar_dropout_prob,0
1594,traffic_density,10
1594,map,10
1594,side_detector_gaussian_noise,0
1596,traffic_density,10
1596,map,10
1596,side_detector_gaussian_noise,0
1597,traffic_density,10
1597,map,10
1597,side_detector_distance,0
1598,traffic_density,10
1598,map,10
1598,lidar_dropout_prob,0
1600,traffic_density,10
1600,map,10
1600,accident_prob,0
1605,traffic_density,10
1605,map,7
1605,num_scenarios,0
1608,traffic_density,10
1608,map,10
1608,side_detector_gaussian_noise,0
1609,traffic_density,10
1609,map,8
1609,lidar_dropout_prob,0
1611,traffic_density,10
1611,map,10
1611,lidar_dropout_prob,0
1612,traffic_density,10
1612,map,10
1612,num_scenarios,0
1614,traffic_density,10
1614,map,10
1614,side_detector_distance,0
1620,traffic_density,10
1620,map,10
1620,accident_prob,0
1623,traffic_density,10
1623,map,8
1623,num_scenarios,0
1624,traffic_density,10
1624,map,10
1624,lidar_dropout_prob,0
1626,traffic_density,10
1626,map,10
1626,lidar_dropout_prob,0
1627,traffic_density,10
1627,map,10
1627,accident_prob,0
1629,traffic_density,10
1629,map,10
1629,lidar_dropout_prob,0
1630,traffic_density,10
1630,map,10
1630,side_detector_gaussian_noise,0
1631,traffic_density,10
1631,map,10
1631,accident_prob,0
1632,traffic_density,10
1632,map,10
1632,side_detector_gaussian_noise,0
1639,traffic_density,10
1639,map,10
1639,accident_prob,0
1640,traffic_density,10
1640,map,10
1640,accident_prob,0
1642,traffic_density,10
1642,map,10
1642,lidar_dropout_prob,0
1644,traffic_density,10
1644,map,10
1644,num_scenarios,0
1645,traffic_density,10
1645,map,10
1645,side_detector_distance,0
1648,traffic_density,10
1648,map,10
1648,lidar_dropout_prob,0
1651,traffic_density,10
1651,map,10
1651,side_detector_distance,0
1652,traffic_density,10
1652,map,10
1652,lidar_dropout_prob,0
1653,traffic_density,10
1653,map,6
1653,num_scenarios,0
1654,traffic_density,10
1654,map,10
1654,lidar_dropout_prob,0
1656,traffic_density,10
1656,map,8
1656,accident_prob,0
1657,traffic_density,10
1657,map,10
1657,lidar_dropout_prob,0
1658,traffic_density,10
1658,map,8
1658,side_detector_gaussian_noise,0
1660,traffic_density,10
1660,map,10
1660,lidar_dropout_prob,0
1661,traffic_density,10
1661,map,9
1661,lidar_dropout_prob,0
1664,traffic_density,10
1664,map,10
1664,accident_prob,0
1665,traffic_density,10
1665,map,10
1665,num_scenarios,0
1666,traffic_density,10
1666,map,10
1666,lidar_dropout_prob,0
1671,traffic_density,10
1671,map,10
1671,accident_prob,0
1675,map,10
1675,traffic_density,10
1675,side_detector_distance,0
1678,traffic_density,10
1678,map,10
1678,side_detector_distance,0
1681,traffic_density,10
1681,map,8
1681,accident_prob,0
1684,traffic_density,10
1684,map,10
1684,lidar_dropout_prob,0
1687,traffic_density,10
1687,map,10
1687,num_scenarios,0
1688,traffic_density,10
1688,map,10
1688,lidar_dropout_prob,0
1690,traffic_density,10
1690,map,8
1690,num_scenarios,0
1692,traffic_density,10
1692,map,10
1692,num_scenarios,0
1693,traffic_density,10
1693,map,10
1693,lidar_dropout_prob,0
1694,traffic_density,10
1694,map,10
1694,lidar_dropout_prob,0
1695,traffic_density,10
1695,map,10
1695,num_scenarios,0
1696,traffic_density,10
1696,map,10
1696,accident_prob,0
1697,traffic_density,10
1697,map,5
1697,lidar_dropout_prob,0
1699,map,10
1699,traffic_density,10
1699,num_scenarios,0
1701,traffic_density,10
1701,map,10
1701,num_scenarios,0
1704,traffic_density,10
1704,map,10
1704,accident_prob,0
1710,traffic_density,10
1710,map,10
1710,lidar_dropout_prob,0
1713,traffic_density,10
1713,map,10
1713,side_detector_gaussian_noise,0
1714,traffic_density,10
1714,map,10
1714,side_detector_distance,0
1720,traffic_density,10
1720,map,10
1720,lidar_dropout_prob,0
1721,traffic_density,10
1721,map,10
1721,lidar_dropout_prob,0
1722,traffic_density,10
1722,map,9
1722,lidar_dropout_prob,0
1723,traffic_density,10
1723,map,10
1723,num_scenarios,0
1725,traffic_density,10
1725,map,10
1725,lidar_dropout_prob,0
1726,traffic_density,10
1726,map,10
1726,num_scenarios,0
1728,traffic_density,10
1728,map,10
1728,lidar_dropout_prob,0
1730,traffic_density,10
1730,map,10
1730,lidar_dropout_prob,0
1734,traffic_density,10
1734,map,10
1734,side_detector_distance,0
1736,traffic_density,10
1736,map,10
1736,lidar_dropout_prob,0
1738,traffic_density,10
1738,map,10
1738,lidar_dropout_prob,0
1739,traffic_density,10
1739,map,10
1739,side_detector_gaussian_noise,0
1743,traffic_density,10
1743,map,8
1743,side_detector_distance,0
1744,traffic_density,10
1744,map,10
1744,side_detector_gaussian_noise,0
1748,traffic_density,10
1748,map,10
1748,side_detector_distance,0
1751,traffic_density,10
1751,map,10
1751,side_detector_gaussian_noise,0
1753,traffic_density,10
1753,map,10
1753,accident_prob,0
1754,traffic_density,10
1754,map,10
1754,side_detector_gaussian_noise,0
1762,traffic_density,10
1762,map,10
1762,accident_prob,0
1764,traffic_density,10
1764,map,10
1764,side_detector_distance,0
1766,map,10
1766,traffic_density,10
1766,side_detector_gaussian_noise,0
1767,traffic_density,10
1767,map,10
1767,num_scenarios,0
1769,traffic_density,10
1769,map,10
1769,side_detector_gaussian_noise,0
1772,traffic_density,10
1772,map,10
1772,side_detector_distance,0
1775,traffic_density,10
1775,map,10
1775,accident_prob,0
1778,traffic_density,10
1778,map,10
1778,accident_prob,0
1779,traffic_density,10
1779,map,10
1779,accident_prob,0
1783,map,10
1783,traffic_density,10
1783,lidar_dropout_prob,0
1787,traffic_density,10
1787,map,10
1787,side_detector_distance,0
1789,traffic_density,10
1789,map,9
1789,accident_prob,0
1791,traffic_density,10
1791,map,10
1791,accident_prob,0
1794,traffic_density,10
1794,map,10
1794,lidar_dropout_prob,0
1796,traffic_density,10
1796,map,10
1796,lidar_dropout_prob,0
1797,traffic_density,10
1797,map,8
1797,side_detector_distance,0
1804,traffic_density,10
1804,map,10
1804,side_detector_distance,0
1806,traffic_density,10
1806,map,10
1806,num_scenarios,0
1808,traffic_density,10
1808,map,10
1808,lidar_dropout_prob,0
1812,traffic_density,10
1812,map,10
1812,side_detector_gaussian_noise,0
1815,traffic_density,10
1815,map,10
1815,num_scenarios,0
1822,traffic_density,10
1822,map,10
1822,side_detector_gaussian_noise,0
1829,map,10
1829,traffic_density,10
1829,side_detector_gaussian_noise,0
1832,traffic_density,10
1832,map,10
1832,side_detector_gaussian_noise,0
1836,traffic_density,10
1836,map,10
1836,lidar_dropout_prob,0
1838,traffic_density,10
1838,map,10
1838,num_scenarios,0
1840,traffic_density,10
1840,map,7
1840,accident_prob,0
1844,traffic_density,10
1844,map,10
1844,side_detector_gaussian_noise,0
1847,traffic_density,10
1847,map,10
1847,lidar_dropout_prob,0
1855,traffic_density,10
1855,map,10
1855,side_detector_gaussian_noise,0
1858,traffic_density,10
1858,map,10
1858,lidar_dropout_prob,0
1860,traffic_density,10
1860,map,5
1860,lidar_dropout_prob,0
1863,map,10
1863,traffic_density,10
1863,side_detector_distance,0
1866,traffic_density,10
1866,map,10
1866,num_scenarios,0
1867,traffic_density,10
1867,map,10
1867,num_scenarios,0
1870,traffic_density,10
1870,map,10
1870,accident_prob,0
1873,traffic_density,10
1873,map,10
1873,accident_prob,0
1874,traffic_density,10
1874,map,10
1874,num_scenarios,0
1875,traffic_density,10
1875,map,10
1875,lidar_dropout_prob,0
1877,traffic_density,10
1877,map,10
1877,side_detector_gaussian_noise,0
1878,traffic_density,10
1878,map,7
1878,side_detector_distance,0
1879,traffic_density,10
1879,map,10
1879,num_scenarios,0
1882,traffic_density,10
1882,map,10
1882,lidar_dropout_prob,0
1883,traffic_density,10
1883,map,10
1883,lidar_dropout_prob,0
1884,traffic_density,10
1884,map,10
1884,lidar_dropout_prob,0
1890,traffic_density,10
1890,map,10
1890,lidar_dropout_prob,0
1893,traffic_density,10
1893,map,10
1893,side_detector_gaussian_noise,0
1895,traffic_density,10
1895,map,10
1895,lidar_dropout_prob,0
1897,traffic_density,10
1897,map,10
1897,lidar_dropout_prob,0
1898,traffic_density,10
1898,map,10
1898,accident_prob,0
1899,traffic_density,10
1899,map,10
1899,side_detector_distance,0
1901,traffic_density,10
1901,map,10
1901,side_detector_distance,0
1903,traffic_density,10
1903,map,10
1903,side_detector_gaussian_noise,0
1909,traffic_density,10
1909,map,10
1909,num_scenarios,0
1912,map,10
1912,traffic_density,10
1912,num_scenarios,0
1913,traffic_density,10
1913,map,10
1913,accident_prob,0
1914,traffic_density,10
1914,map,10
1914,accident_prob,0
1921,traffic_density,10
1921,map,8
1921,num_scenarios,0
1924,traffic_density,10
1924,map,10
1924,side_detector_gaussian_noise,0
1930,traffic_density,10
1930,map,10
1930,accident_prob,0
1931,traffic_density,10
1931,map,10
1931,side_detector_distance,0
1932,traffic_density,10
1932,map,10
1932,accident_prob,0
1933,traffic_density,10
1933,map,10
1933,num_scenarios,0
1939,traffic_density,10
1939,map,10
1939,lidar_dropout_prob,0
1942,traffic_density,10
1942,map,10
1942,accident_prob,0
1943,traffic_density,10
1943,map,10
1943,lidar_dropout_prob,0
1944,traffic_density,10
1944,map,10
1944,num_scenarios,0
1947,traffic_density,10
1947,map,10
1947,side_detector_distance,0
1949,map,8
1949,traffic_density,10
1949,lidar_dropout_prob,0
1950,map,6
1950,traffic_density,10
1950,side_detector_distance,0
1951,map,10
1951,traffic_density,10
1951,num_scenarios,0
1953,map,10
1953,traffic_density,10
1953,accident_prob,0
1954,map,8
1954,traffic_density,10
1954,accident_prob,0
1955,map,9
1955,traffic_density,10
1955,num_scenarios,0
1956,map,7
1956,traffic_density,10
1956,side_detector_distance,0
1958,map,10
1958,traffic_density,10
1958,num_scenarios,0
1963,map,8
1963,traffic_density,10
1963,num_scenarios,0
1965,map,10
1965,traffic_density,10
1965,lidar_dropout_prob,0
1966,traffic_density,10
1966,map,8
1966,side_detector_distance,0
1968,map,10
1968,traffic_density,10
1968,lidar_dropout_prob,0
1970,map,9
1970,traffic_density,10
1970,num_scenarios,0
1971,map,10
1971,traffic_density,10
1971,side_detector_gaussian_noise,0
1972,map,8
1972,traffic_density,10
1972,side_detector_gaussian_noise,0
1976,map,10
1976,traffic_density,10
1976,side_detector_gaussian_noise,0
1978,map,9
1978,traffic_density,10
1978,num_scenarios,0
1979,map,10
1979,traffic_density,10
1979,num_scenarios,0
1980,map,10
1980,traffic_density,10
1980,side_detector_gaussian_noise,0
1982,map,9
1982,traffic_density,10
1982,num_scenarios,0
1983,map,10
1983,traffic_density,10
1983,lidar_dropout_prob,0
1984,map,10
1984,traffic_density,10
1984,num_scenarios,0
1991,map,10
1991,traffic_density,10
1991,side_detector_gaussian_noise,0
1992,map,7
1992,traffic_density,10
1992,side_detector_gaussian_noise,0
1993,traffic_density,10
1993,map,7
1993,side_detector_distance,0
1995,map,10
1995,traffic_density,10
1995,side_detector_gaussian_noise,0
1999,map,10
1999,traffic_density,10
1999,side_detector_distance,0
2000,map,10
2000,traffic_density,10
2000,side_detector_gaussian_noise,0
2001,map,10
2001,traffic_density,10
2001,num_scenarios,0
2004,map,5
2004,traffic_density,10
2004,side_detector_gaussian_noise,0
2005,map,7
2005,traffic_density,10
2005,lidar_dropout_prob,0
2006,map,10
2006,traffic_density,10
2006,lidar_dropout_prob,0
2008,map,9
2008,traffic_density,10
2008,side_detector_distance,0
2009,map,10
2009,traffic_density,10
2009,side_detector_distance,0
2014,map,7
2014,traffic_density,10
2014,side_detector_distance,0
2015,map,10
2015,traffic_density,10
2015,num_scenarios,0
2016,map,10
2016,traffic_density,10
2016,lidar_dropout_prob,0
2018,map,10
2018,traffic_density,10
2018,lidar_dropout_prob,0
2019,map,10
2019,traffic_density,10
2019,lidar_dropout_prob,0
2021,map,9
2021,traffic_density,10
2021,num_scenarios,0
2022,map,10
2022,traffic_density,10
2022,num_scenarios,0
2023,map,10
2023,traffic_density,10
2023,accident_prob,0
2024,map,7
2024,traffic_density,10
2024,accident_prob,0
2026,map,8
2026,traffic_density,10
2026,lidar_dropout_prob,0
2028,map,10
2028,traffic_density,10
2028,side_detector_distance,0
2029,map,10
2029,traffic_density,10
2029,lidar_dropout_prob,0
2030,map,8
2030,traffic_density,10
2030,side_detector_gaussian_noise,0
2031,map,7
2031,traffic_density,10
2031,lidar_dropout_prob,0
2034,map,10
2034,traffic_density,10
2034,num_scenarios,0
2035,map,7
2035,traffic_density,10
2035,accident_prob,0
2036,map,9
2036,traffic_density,10
2036,accident_prob,0
2040,map,10
2040,traffic_density,10
2040,accident_prob,0
2041,map,8
2041,traffic_density,10
2041,num_scenarios,0
2042,map,10
2042,traffic_density,10
2042,lidar_dropout_prob,0
2043,map,10
2043,traffic_density,10
2043,num_scenarios,0
2047,map,10
2047,traffic_density,10
2047,accident_prob,0
2048,map,8
2048,traffic_density,10
2048,num_scenarios,0
2050,map,10
2050,traffic_density,10
2050,num_scenarios,0
2051,map,6
2051,traffic_density,10
2051,side_detector_distance,0
2052,map,10
2052,traffic_density,10
2052,side_detector_gaussian_noise,0
2055,map,10
2055,traffic_density,10
2055,side_detector_gaussian_noise,0
2057,map,8
2057,traffic_density,10
2057,side_detector_distance,0
2058,map,10
2058,traffic_density,10
2058,side_detector_distance,0
2059,map,8
2059,traffic_density,10
2059,accident_prob,0
2060,map,6
2060,traffic_density,10
2060,accident_prob,0
2063,map,10
2063,traffic_density,10
2063,side_detector_distance,0
2064,map,7
2064,traffic_density,10
2064,lidar_dropout_prob,0
2065,map,10
2065,traffic_density,10
2065,lidar_dropout_prob,0
2067,map,8
2067,traffic_density,10
2067,lidar_dropout_prob,0
2068,traffic_density,10
2068,map,10
2068,lidar_dropout_prob,0
2069,map,9
2069,traffic_density,10
2069,lidar_dropout_prob,0
2070,map,10
2070,traffic_density,10
2070,num_scenarios,0
2071,map,5
2071,traffic_density,10
2071,num_scenarios,0
2076,map,10
2076,traffic_density,10
2076,side_detector_distance,0
2081,map,10
2081,traffic_density,10
2081,num_scenarios,0
2084,map,5
2084,traffic_density,10
2084,side_detector_gaussian_noise,0
2085,map,10
2085,traffic_density,10
2085,num_scenarios,0
2086,map,10
2086,traffic_density,10
2086,lidar_dropout_prob,0
2087,map,7
2087,traffic_density,10
2087,lidar_dropout_prob,0
2088,map,10
2088,traffic_density,10
2088,side_detector_gaussian_noise,0
2089,map,10
2089,traffic_density,10
2089,lidar_dropout_prob,0
2091,traffic_density,10
2091,map,9
2091,num_scenarios,0
2092,map,9
2092,traffic_density,10
2092,num_scenarios,0
2093,map,7
2093,traffic_density,10
2093,side_detector_gaussian_noise,0
2094,map,10
2094,traffic_density,10
2094,accident_prob,0
2095,map,8
2095,traffic_density,10
2095,lidar_dropout_prob,0
2096,map,10
2096,traffic_density,10
2096,lidar_dropout_prob,0
2097,map,8
2097,traffic_density,10
2097,side_detector_gaussian_noise,0
2099,map,10
2099,traffic_density,10
2099,lidar_dropout_prob,0
